day_of_week,trip_count,total_revenue,total_time_min,total_miles,avg_min_ptrip,avg_dist_ptrip,avg_rev_ptrip,avg_dist_pmin,avg_rev_pmin
Saturday,1207628,17756227.519950964,18881590.549999833,3228919.4299999992,15.635270588293608,2.6737699274942277,14.703391706677026,0.17100886821211297,0.940398928412899
Sunday,1040344,15815328.009969546,15372223.116666865,3076134.190000035,14.77609628802287,2.9568433037534074,15.202017803697187,0.20010991036584877,1.028825036557156
